관리번호,주소,교차로명,교차로번호,설치일자,신호등 종류,신호등 재질,신호등 전구,경도,위도
4552,동구 삼성동 457 도,삼성시장네거리,1018,1988-06-17,차량등,LED,4색등,127.4304531,36.33566403
4551,동구 정동 4-4 도,삼성시장네거리,1018,1988-06-17,보행등,LED,2색등,127.4308045,36.33574445
4550,동구 정동 4-4 도,삼성시장네거리,1018,1988-06-17,보행등,LED,2색등,127.4307822,36.33574045
4549,동구 정동 4-4 도,삼성시장네거리,1018,1988-06-17,차량등,LED,4색등,127.4307284,36.33572428
4548,동구 정동 4-4 도,삼성시장네거리,1018,1988-06-17,차량등,LED,4색등,127.4306995,36.33571559
4547,동구 삼성동 457 도,삼성시장네거리,1018,1988-06-17,차량등,LED,4색등,127.4307465,36.33579571
4546,동구 정동 2-7도,정동(단),1017,1998-08-20,보행등,LED,2색등,127.4314569,36.33413291
4545,동구 정동 2-7도,정동(단),1017,1998-08-20,차량등,LED,3색등,127.4314084,36.334117
4544,동구 정동 2-7도,정동(단),1017,1998-08-20,차량등,LED,3색등,127.4313794,36.3341075
4543,동구 정동 15-6 도,대전역네거리,81,1979-07-01,보행등,LED,2색등,127.4321866,36.3324804
4542,동구 정동 15-6 도,대전역네거리,81,1979-07-01,차량등,LED,3색등,127.4321347,36.33246581
4541,동구 정동 15-6 도,대전역네거리,81,1979-07-01,차량등,LED,3색등,127.43211,36.33245888
4539,동구 중동 317도,대전역네거리,81,1979-07-01,차량등,LED,4색등,127.4326323,36.331317
4538,동구 중동 317도,대전역네거리,81,1979-07-01,차량등,LED,4색등,127.4326061,36.33130891
4537,동구 중동 317도,대전역네거리,81,1979-07-01,차량등,LED,4색등,127.4327561,36.33118237
4536,동구 중동 317도,대전역네거리,81,1979-07-01,차량등,LED,4색등,127.4327469,36.3312023
4535,동구 중동 317도,대전역네거리,81,1979-07-01,차량등,LED,4색등,127.4327469,36.3312023
4534,동구 중동 317도,중앙시장(단),1012,2007-05-30,보행등,LED,2색등,127.4334577,36.3299321
4533,동구 중동 317도,중앙시장(단),1012,2007-05-30,차량등,LED,3색등,127.4334057,36.32991161
4532,동구 중동 317도,중앙시장(단),1012,2007-05-30,차량등,LED,3색등,127.4333795,36.32990133
4531,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,차량등,LED,3색등,127.4340446,36.32891537
4530,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,차량등,LED,3색등,127.4340351,36.32893233
4529,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,차량등,LED,3색등,127.4339441,36.32895851
4528,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,보행등,LED,2색등,127.4341378,36.32874342
4527,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,차량등,LED,3색등,127.43409,36.32870378
4526,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,차량등,LED,3색등,127.434066,36.32869477
4525,동구 원동 406-2 도,원동네거리,24,1979-07-01,보행등,LED,2색등,127.4351224,36.32703921
4524,동구 원동 406-2 도,원동네거리,24,1979-07-01,차량등,LED,4색등,127.4350547,36.3270126
4523,동구 원동 406-2 도,원동네거리,24,1979-07-01,보행등,LED,2색등,127.4349047,36.32694596
4522,동구 원동 406-2 도,원동네거리,24,1979-07-01,차량등,LED,4색등,127.4349408,36.32698464
4521,동구 원동 406-2 도,원동네거리,24,1979-07-01,차량등,LED,4색등,127.4349656,36.32699347
4520,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,보행등,LED,2색등,127.4338969,36.32871809
4519,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,차량등,LED,3색등,127.4339438,36.32875953
4518,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,차량등,LED,3색등,127.4337878,36.32899454
4517,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,차량등,LED,3색등,127.4338159,36.32900562
4516,동구 원동 406-2 도,중앙시장(단),1012,2007-05-30,보행등,LED,2색등,127.4333148,36.32973333
4515,동구 원동 406-2 도,중앙시장(단),1012,2007-05-30,차량등,LED,3색등,127.433365,36.32975405
4514,동구 원동 406-2 도,중앙시장(단),1012,2007-05-30,차량등,LED,3색등,127.4333899,36.3297643
4513,동구 중동 317도,대전역네거리,81,1979-07-01,차량등,LED,4색등,127.4325908,36.33103799
4512,동구 중동 317도,대전역네거리,81,1979-07-01,차량등,LED,4색등,127.4326202,36.33104641
4510,동구 정동 15-6 도,대전역네거리,81,1979-07-01,보행등,LED,2색등,127.4319948,36.33232758
4509,동구 정동 15-6 도,대전역네거리,81,1979-07-01,차량등,LED,3색등,127.4320356,36.33234471
4508,동구 정동 15-6 도,대전역네거리,81,1979-07-01,차량등,LED,3색등,127.4320801,36.33236338
4507,동구 정동 2-7도,정동(단),1017,1998-08-20,차량등,LED,3색등,127.4313543,36.33391951
4506,동구 정동 2-7도,정동(단),1017,1998-08-20,차량등,LED,3색등,127.4313917,36.33393155
4505,동구 정동 2-7도,정동(단),1017,1998-08-20,보행등,LED,2색등,127.4312634,36.33401413
4504,동구 정동 4-4 도,삼성시장네거리,1018,1988-06-17,보행등,LED,2색등,127.4305979,36.33556111
4503,동구 정동 4-4 도,삼성시장네거리,1018,1988-06-17,차량등,LED,3색등,127.4306517,36.33557336
4502,동구 삼성동 457 도,삼성시장네거리,1018,1988-06-17,보행등,LED,2색등,127.4305038,36.33561352
4501,동구 삼성동 457 도,선화교네거리,1016,2014-05-09,보행등,LED,2색등,127.4262009,36.33319133
4500,동구 삼성동 457 도,선화교네거리,1016,2014-05-09,차량등,LED,4색등,127.4261834,36.33321308
4499,동구 삼성동 457 도,선화교네거리,1016,2014-05-09,차량등,LED,4색등,127.4261715,36.33322791
4498,동구 천동 68-4도,천동PB(단),556,2012-09-06,보행등,LED,2색등,127.4491595,36.30960672
4497,동구 천동 68-4도,천동PB(단),556,2012-09-06,차량등,LED,3색등,127.4491855,36.30961773
4496,동구 천동 68-4도,천동PB(단),556,2012-09-06,차량등,LED,3색등,127.4492073,36.30962691
4495,동구 천동 61-6도,천동홍익APT(단),555,2012-09-06,보행등,LED,2색등,127.4484298,36.31077181
4494,동구 천동 61-6도,천동홍익APT(단),555,2012-09-06,차량등,LED,3색등,127.4484553,36.31079922
4493,동구 천동 61-6도,천동홍익APT(단),555,2012-09-06,차량등,LED,3색등,127.4484751,36.31082041
4492,동구 천동 71-1 도,천동홍익APT(단),555,2012-09-06,보행등,LED,2색등,127.4470584,36.3112124
4491,동구 천동 71-1 도,천동홍익APT(단),555,2012-09-06,차량등,LED,3색등,127.4470665,36.31124268
4490,동구 천동 71-1 도,천동홍익APT(단),555,2012-09-06,차량등,LED,3색등,127.447074,36.31127027
4489,동구 천동 71-1 도,천동삼거리,554,2006-12-26,차량등,LED,3색등,127.4455821,36.31170669
4488,동구 천동 71-1 도,천동삼거리,554,2006-12-26,차량등,LED,3색등,127.4455666,36.31168569
4487,동구 천동 71-1 도,천동삼거리,554,2006-12-26,차량등,LED,3색등,127.4454365,36.31169164
4486,동구 천동 71-1 도,천동삼거리,554,2006-12-26,차량등,LED,3색등,127.445412,36.3116983
4485,동구 천동 71-1 도,천동삼거리,554,2006-12-26,보행등,LED,2색등,127.4453138,36.31173863
4484,동구 천동 117-2 도,천석교삼거리,559,2011-06-14,차량등,LED,3색등,127.443123,36.31170473
4483,동구 천동 117-2 도,천석교삼거리,559,2011-06-14,차량등,LED,3색등,127.4431106,36.31167947
4482,동구 천동 117-1 도,천석교삼거리,559,2011-06-14,보행등,LED,2색등,127.4431209,36.3116444
4481,동구 천동 117-1 도,천석교삼거리,559,2011-06-14,보행등,LED,2색등,127.4430974,36.31165258
4480,동구 천동 117-1 도,천석교삼거리,559,2011-06-14,차량등,LED,3색등,127.4431197,36.31165247
4479,동구 천동 117-2 도,천석교삼거리,559,2011-06-14,보행등,LED,2색등,127.4429181,36.3116568
4478,동구 효동 122-4도,대전방송국(단),984,2011-06-14,보행등,LED,2색등,127.4410443,36.31323217
4476,동구 효동 122-5도,대전방송국(단),984,2011-06-14,차량등,LED,3색등,127.4411272,36.31327375
4475,동구 효동 122-5도,대전방송국(단),984,2011-06-14,차량등,LED,3색등,127.4410947,36.31326604
4474,동구 효동 303-19도,효동네거리,79,1983-10-01,보행등,LED,2색등,127.4403693,36.31506044
4473,동구 효동 303-19도,효동네거리,79,1983-10-01,차량등,LED,4색등,127.440351,36.31506785
4472,동구 효동 253-13도,효동네거리,79,1983-10-01,차량등,LED,4색등,127.4403292,36.31507669
4471,동구 효동 252-5도,효동네거리,79,1983-10-01,차량등,LED,4색등,127.4404552,36.31509121
4470,동구 효동 303-19도,효동네거리,79,1983-10-01,차량등,LED,4색등,127.4404188,36.31507816
4469,동구 효동 253-2도,효동네거리,79,1983-10-01,보행등,LED,2색등,127.4402619,36.3154167
4468,동구 효동 264-4도,효동현대APT(단),1203,2016-12-20,차량등,LED,3색등,127.4398052,36.31680648
4467,동구 효동 264-4도,효동현대APT(단),1203,2016-12-20,차량등,LED,3색등,127.4398382,36.31681399
4466,동구 효동 264-4도,효동현대APT(단),1203,2016-12-20,보행등,LED,2색등,127.4397599,36.31679618
4465,동구 효동 272-10도,효동현대APT삼거리,1008,2000-09-05,차량등,LED,3색등,127.4392898,36.3181108
4464,동구 효동 272-10도,효동현대APT삼거리,1008,2000-09-05,차량등,LED,3색등,127.4392833,36.31812945
4463,동구 효동 268-22도,효동현대APT삼거리,1008,2000-09-05,차량등,LED,3색등,127.4393693,36.31808921
4462,동구 효동 305-2도,효동현대APT삼거리,1008,2000-09-05,차량등,LED,3색등,127.4393373,36.31808141
4461,동구 효동 272-10도,효동현대APT삼거리,1008,2000-09-05,보행등,LED,2색등,127.4392453,36.31822892
4460,동구 인동 209-1도,인동현대APT삼거리,1009,2000-09-05,차량등,LED,3색등,127.438729,36.31965389
4459,동구 인동 209-1도,인동현대APT삼거리,1009,2000-09-05,차량등,LED,3색등,127.4387595,36.3196626
4458,동구 인동 209-1도,인동현대APT삼거리,1009,2000-09-05,차량등,LED,3색등,127.4387595,36.3196626
4457,동구 인동 209-1도,인동현대APT삼거리,1009,2000-09-05,보행등,LED,2색등,127.4386023,36.31987563
4456,동구 인동 352 도,인동네거리,78,1985-05-01,보행등,LED,2색등,127.4379037,36.32146012
4455,동구 인동 352 도,인동네거리,78,1985-05-01,차량등,LED,4색등,127.4379354,36.32149682
4454,동구 인동 352 도,인동네거리,78,1985-05-01,차량등,LED,4색등,127.4379634,36.32150888
4453,동구 인동 352 도,인동네거리,78,2017-06-24,보행등,LED,2색등,127.4380636,36.32154099
4452,동구 인동 346-3도,인동현대APT삼거리,1009,2000-09-05,보행등,LED,2색등,127.4387673,36.31992763
4451,동구 인동 346-3도,인동현대APT삼거리,1009,2000-09-05,차량등,LED,3색등,127.4387335,36.31991894
4450,동구 인동 346-3도,인동현대APT삼거리,1009,2000-09-05,차량등,LED,3색등,127.4387054,36.31991172
4449,동구 인동 346-3도,인동현대APT삼거리,1009,2000-09-05,차량등,LED,3색등,127.4387054,36.31991172
4448,동구 효동 270-13도,효동현대APT삼거리,1008,2000-09-05,보행등,LED,2색등,127.4394464,36.31830088
4447,동구 효동 303-19도,효동현대APT삼거리,1008,2000-09-05,차량등,LED,3색등,127.439402,36.31829084
4446,동구 효동 303-19도,효동현대APT삼거리,1008,2000-09-05,차량등,LED,3색등,127.4393616,36.31828171
4445,동구 효동 135-16 도,효동현대APT(단),1203,2016-12-20,보행등,LED,2색등,127.4399531,36.31690375
4444,동구 효동 303-19도,효동현대APT(단),1203,2016-12-20,차량등,LED,3색등,127.4399075,36.31689337
4443,동구 효동 303-19도,효동현대APT(단),1203,2016-12-20,차량등,LED,3색등,127.4398597,36.31688252
4442,동구 효동 303-19도,효동네거리,79,1983-10-01,보행등,LED,2색등,127.4404303,36.31551793
4441,동구 효동 303-19도,효동네거리,79,1983-10-01,차량등,LED,4색등,127.4403939,36.31551053
4440,동구 효동 253-2도,효동네거리,79,1983-10-01,차량등,LED,4색등,127.4403621,36.31550404
4439,동구 효동 148-4도,효동네거리,79,1983-10-01,보행등,LED,2색등,127.4404851,36.31549583
4438,동구 효동 250-11도,효동네거리,79,1983-10-01,보행등,LED,2색등,127.440633,36.31535394
4437,동구 효동 250-11도,효동네거리,79,1983-10-01,차량등,LED,4색등,127.4406007,36.31533128
4436,동구 효동 250-11도,효동네거리,79,1983-10-01,차량등,LED,4색등,127.4405906,36.31532757
4435,동구 효동 303-19도,효동네거리,79,1983-10-01,보행등,LED,2색등,127.44058,36.31514776
4434,동구 효동 303-19도,효동네거리,79,1983-10-01,보조등,LED,1색등,127.4405911,36.3151177
4433,동구 효동 303-19도,대전방송국(단),984,2011-06-14,보행등,LED,2색등,127.4412398,36.3132485
4432,동구 효동 303-19도,대전방송국(단),984,2011-06-14,보조등,LED,3색등,127.4412447,36.3132255
4431,동구 효동 303-19도,대전방송국(단),984,2011-06-14,차량등,LED,3색등,127.4412161,36.3132213
4430,동구 효동 122-5도,대전방송국(단),984,2011-06-14,차량등,LED,3색등,127.4411843,36.31321352
4429,동구 천동 115-17도,천석교삼거리,559,2011-06-14,차량등,LED,3색등,127.4430245,36.31183793
4428,동구 천동 115-15도,천석교삼거리,559,2011-06-14,차량등,LED,4색등,127.4429996,36.31183464
4427,동구 천동 117-2 도,천석교삼거리,559,2011-06-14,차량등,LED,4색등,127.4429831,36.31181416
4426,동구 천동 117-2 도,천석교삼거리,559,2011-06-14,차량등,LED,4색등,127.4429831,36.31181416
4425,동구 천동 115-19도,천석교삼거리,559,2011-06-14,보행등,LED,2색등,127.4432242,36.3117639
4424,동구 천동 74-4 도,천동삼거리,554,2006-12-26,차량등,LED,3색등,127.4453095,36.31188156
4423,동구 천동 74-4 도,천동삼거리,554,2006-12-26,보행등,LED,2색등,127.4453095,36.31188156
4422,동구 천동 74-4 도,천동삼거리,554,2006-12-26,차량등,LED,3색등,127.4453,36.3118545
4421,동구 천동 71-1 도,천동삼거리,554,2006-12-26,차량등,LED,3색등,127.4452912,36.31182955
4420,동구 천동 60-15 도,천동홍익APT(단),555,2012-09-06,보조등,LED,3색등,127.4471128,36.31137115
4419,동구 천동 60-15 도,천동홍익APT(단),555,2012-09-06,보행등,LED,2색등,127.4470887,36.31138153
4418,동구 천동 71-1 도,천동홍익APT(단),555,2012-09-06,차량등,LED,3색등,127.447085,36.31131791
4417,동구 천동 60-15 도,천동홍익APT(단),555,2012-09-06,차량등,LED,3색등,127.447096,36.31134236
4416,동구 천동 60-15 도,천동홍익APT(단),555,2012-09-06,차량등,LED,3색등,127.4484173,36.31093325
4415,동구 천동 60-15 도,천동홍익APT(단),555,2012-09-06,차량등,LED,3색등,127.4484419,36.31094717
4414,동구 천동 60-15 도,천동홍익APT(단),555,2012-09-06,보행등,LED,2색등,127.4485482,36.31090364
4413,동구 천동 60-15 도,천동PB(단),556,2012-09-06,보행등,LED,2색등,127.4493026,36.30971577
4412,동구 천동 60-15 도,천동PB(단),556,2012-09-06,보조등,LED,3색등,127.449317,36.30969052
4411,동구 천동 60-15 도,천동PB(단),556,2012-09-06,차량등,LED,3색등,127.449256,36.30966074
4410,동구 천동 60-15 도,천동PB(단),556,2012-09-06,차량등,LED,3색등,127.4492822,36.30967506
4409,동구 성남동 530도,성남초교(경),1849,2012-03-16,경보등,LED,3색등,127.4311467,36.34252473
4408,동구 가양동 671도,기능대삼거리,579,1994-11-15,차량등,LED,3색등,127.4529059,36.35179636
4407,동구 가양동 671도,기능대삼거리,579,1994-11-15,차량등,LED,3색등,127.452947,36.35178008
4406,동구 가양동 671도,기능대삼거리,579,1994-11-15,보조등,LED,3색등,127.4528801,36.35180656
4405,동구 가양동 671도,기능대삼거리,579,1994-11-15,보행등,LED,2색등,127.452871,36.3517888
4404,동구 가양동 671도,가양비래공원네거리,1500,1994-07-26,차량등,LED,3색등,127.4540243,36.35374486
4403,동구 가양동 671도,가양비래공원네거리,1500,1994-07-26,차량등,LED,3색등,127.454069,36.35372741
4402,동구 가양동 671도,가양비래공원네거리,1500,1994-07-26,보행등,LED,2색등,127.4539922,36.35375739
4401,동구 가양동 671도,가양비래공원네거리,1500,1994-07-26,차량등,LED,4색등,127.4543782,36.35430714
4400,동구 가양동 671도,가양비래공원네거리,1500,1994-07-26,차량등,LED,3색등,127.454187,36.35379581
4399,동구 가양동 671도,가양비래공원네거리,1500,1994-07-26,차량등,LED,3색등,127.4541518,36.35380872
4398,동구 가양동 671도,가양비래공원네거리,1500,1994-07-26,보조등,LED,3색등,127.4542176,36.35378462
4397,동구 가양동 671도,가양비래공원네거리,1500,1994-07-26,보행등,LED,2색등,127.4542176,36.35378462
4396,동구 가양동 671도,기능대삼거리,579,1994-11-15,차량등,LED,3색등,127.4529861,36.35170158
